,PEOPLEUSDT_PERP.A_longliq,PEOPLEUSDT_PERP.A_shortliq,RENUSDT_PERP.A_longliq,RENUSDT_PERP.A_shortliq,CRVUSDT_PERP.A_longliq,CRVUSDT_PERP.A_shortliq,STORJUSDT_PERP.A_longliq,STORJUSDT_PERP.A_shortliq,RLCUSDT_PERP.A_longliq,RLCUSDT_PERP.A_shortliq,SXPUSDT_PERP.A_longliq,SXPUSDT_PERP.A_shortliq,KAVAUSDT_PERP.A_longliq,KAVAUSDT_PERP.A_shortliq,RSRUSDT_PERP.A_longliq,RSRUSDT_PERP.A_shortliq,MTLUSDT_PERP.A_longliq,MTLUSDT_PERP.A_shortliq,DOGEUSDT_PERP.A_longliq,DOGEUSDT_PERP.A_shortliq,WAVESUSDT_PERP.A_longliq,WAVESUSDT_PERP.A_shortliq,ALGOUSDT_PERP.A_longliq,ALGOUSDT_PERP.A_shortliq,MATICUSDT_PERP.A_longliq,MATICUSDT_PERP.A_shortliq,NEARUSDT_PERP.A_longliq,NEARUSDT_PERP.A_shortliq,AVAXUSDT_PERP.A_longliq,AVAXUSDT_PERP.A_shortliq,MKRUSDT_PERP.A_longliq,MKRUSDT_PERP.A_shortliq,SNXUSDT_PERP.A_longliq,SNXUSDT_PERP.A_shortliq,FTMUSDT_PERP.A_longliq,FTMUSDT_PERP.A_shortliq,UNIUSDT_PERP.A_longliq,UNIUSDT_PERP.A_shortliq,TRBUSDT_PERP.A_longliq,TRBUSDT_PERP.A_shortliq,TRXUSDT_PERP.A_longliq,TRXUSDT_PERP.A_shortliq,BNBUSDT_PERP.A_longliq,BNBUSDT_PERP.A_shortliq,XRPUSDT_PERP.A_longliq,XRPUSDT_PERP.A_shortliq,NEOUSDT_PERP.A_longliq,NEOUSDT_PERP.A_shortliq,EOSUSDT_PERP.A_longliq,EOSUSDT_PERP.A_shortliq,ETCUSDT_PERP.A_longliq,ETCUSDT_PERP.A_shortliq,BTCUSDT_PERP.A_longliq,BTCUSDT_PERP.A_shortliq,LTCUSDT_PERP.A_longliq,LTCUSDT_PERP.A_shortliq,XLMUSDT_PERP.A_longliq,XLMUSDT_PERP.A_shortliq,LINKUSDT_PERP.A_longliq,LINKUSDT_PERP.A_shortliq,ETHUSDT_PERP.A_longliq,ETHUSDT_PERP.A_shortliq,BCHUSDT_PERP.A_longliq,BCHUSDT_PERP.A_shortliq,ADAUSDT_PERP.A_longliq,ADAUSDT_PERP.A_shortliq,XMRUSDT_PERP.A_longliq,XMRUSDT_PERP.A_shortliq,ATOMUSDT_PERP.A_longliq,ATOMUSDT_PERP.A_shortliq,VETUSDT_PERP.A_longliq,VETUSDT_PERP.A_shortliq,THETAUSDT_PERP.A_longliq,THETAUSDT_PERP.A_shortliq,SUSHIUSDT_PERP.A_longliq,SUSHIUSDT_PERP.A_shortliq,COMPUSDT_PERP.A_longliq,COMPUSDT_PERP.A_shortliq,RUNEUSDT_PERP.A_longliq,RUNEUSDT_PERP.A_shortliq,DOTUSDT_PERP.A_longliq,DOTUSDT_PERP.A_shortliq,FILUSDT_PERP.A_longliq,FILUSDT_PERP.A_shortliq,AAVEUSDT_PERP.A_longliq,AAVEUSDT_PERP.A_shortliq,UNFIUSDT_PERP.A_longliq,UNFIUSDT_PERP.A_shortliq,GRTUSDT_PERP.A_longliq,GRTUSDT_PERP.A_shortliq,GTCUSDT_PERP.A_longliq,GTCUSDT_PERP.A_shortliq,SOLUSDT_PERP.A_longliq,SOLUSDT_PERP.A_shortliq,OCEANUSDT_PERP.A_longliq,OCEANUSDT_PERP.A_shortliq,BELUSDT_PERP.A_longliq,BELUSDT_PERP.A_shortliq,AXSUSDT_PERP.A_longliq,AXSUSDT_PERP.A_shortliq,MASKUSDT_PERP.A_longliq,MASKUSDT_PERP.A_shortliq,ALPHAUSDT_PERP.A_longliq,ALPHAUSDT_PERP.A_shortliq,1INCHUSDT_PERP.A_longliq,1INCHUSDT_PERP.A_shortliq,LINAUSDT_PERP.A_longliq,LINAUSDT_PERP.A_shortliq,GALAUSDT_PERP.A_longliq,GALAUSDT_PERP.A_shortliq,CELRUSDT_PERP.A_longliq,CELRUSDT_PERP.A_shortliq,CHZUSDT_PERP.A_longliq,CHZUSDT_PERP.A_shortliq,ALICEUSDT_PERP.A_longliq,ALICEUSDT_PERP.A_shortliq,1000SHIBUSDT_PERP.A_longliq,1000SHIBUSDT_PERP.A_shortliq,SANDUSDT_PERP.A_longliq,SANDUSDT_PERP.A_shortliq,LITUSDT_PERP.A_longliq,LITUSDT_PERP.A_shortliq,C98USDT_PERP.A_longliq,C98USDT_PERP.A_shortliq,MANAUSDT_PERP.A_longliq,MANAUSDT_PERP.A_shortliq,HBARUSDT_PERP.A_longliq,HBARUSDT_PERP.A_shortliq,DYDXUSDT_PERP.A_longliq,DYDXUSDT_PERP.A_shortliq,COTIUSDT_PERP.A_longliq,COTIUSDT_PERP.A_shortliq
2023-09-30,1828113.0,20141.0,388.0,1549.0,130273.99999999999,200867.8,215217.0,41118.0,27.9,128.6,3117.9,327.1,8.2,299.6,1239789,115202,356.0,304.0,133522,387682,64.3,320.7,60.3,87605.7,1047.0,234497.0,504.0,27346.0,57.0,640.0,6.81,173.6479999999999,1724.2,14000.8,23023.0,629692.0,532.0,397.0,971.7,2467.3999999999996,35433,199578,16.09,126.98999999999998,171098.09999999998,95011.29999999999,40.83,392.0,10900.0,19483.099999999995,9934.7,8867.73,8.131999999999998,40.21200000000001,164.385,822.999,203229.0,0.0,10847.0,51829.36999999995,53.345,522.1590000000002,301.08700000000005,317.36,22494,106640,20.426,14.679,157.39,4550.129999999999,57016.0,1701247.0,0.0,73.7,133.0,6832.0,1628.3499999999995,711.722,14638.0,38942.0,0.0,6954.200000000001,111129.4,1133.1999999999998,5.3,309.40000000000003,3698.9999999999995,2.2,11997.0,28248.0,253.5,1790.3999999999999,7353,37341,1818.0,4065.0,4135.0,64806.0,628.0,1358.0,1584.0,3937.0,0.0,3142.0,3039.0,29441.0,173498.0,1127192.0,7937708,3427013,2468.0,2124.0,481390.0,1176336.0,114.0,0.0,410950,363005,113060.0,5801.0,3811.3,804.2,5117.0,53545.0,211725.0,15381.0,0.0,103199.0,2663.0,2346.9,228.0,21.0
2023-10-01,444895.0,389408.0,20.0,399523.0,9257.8,650152.5999999999,96487.0,966504.0,0.0,6426.9,2413.7,78515.40000000001,713.9,5039.1,3441988,15021873,24761.0,22419.0,964069,2919710,3229.2000000000003,19411.000000000004,2987.0000000000005,142645.40000000002,41841.0,1526945.0,45432.0,4446.0,1599.0,13732.0,35.342000000000006,182.38699999999992,1447.5,6723.500000000002,138974.0,493308.0,366.0,11413.0,80.8,2096.8,66127,1540922,133.29000000000002,468.07000000000016,143814.40000000002,1003489.4,211.81999999999996,5585.83,20193.1,177243.6,2528.37,3673.68,17.244000000000003,248.44799999999972,653.0420000000001,3834.9569999999994,33914.0,390.0,72503.72000000004,85067.59999999998,251.64299999999994,1397.3690000000006,685.8769999999998,2127.921999999999,94776,1549135,7.311,16.667,144.76,18369.660000000003,244553.0,729164.0,0.0,40654.00000000001,753.0,20184.0,684.1469999999999,2443.2609999999995,22138.0,284959.0,2748.7000000000003,23596.200000000004,5630.9,37573.89999999999,0.8,1266.1000000000004,483.40000000000003,5920.6,85216.0,358552.0,10023.9,51936.4,25925,60021,929.0,89591.0,47339.0,36349.0,1496.0,9147.0,11284.0,18991.0,1903.0,518878.0,3735.0,171144.0,2744754.0,581471.0,3102841,7895314,189815.0,1168984.0,21972.0,443677.0,3494.5,3000.4999999999995,2333832,14468768,99773.0,78886.0,0.0,94811.3,6657.0,297219.0,4091.0,95536.0,137487.0,86157.0,9855.9,68780.99999999999,11764.0,141602.0
2023-10-02,7686885.0,633606.0,577687.0,41126.0,396390.19999999995,0.0,245749.0,86270.0,25011.699999999997,1260.0,203065.6,761.4,34514.899999999994,11570.7,15449759,0,24144.0,0.0,4023550,637931,17870.9,76.0,125088.8,2017.3,161061.0,31236.0,147848.0,354.0,18175.0,238.0,122.382,27.718999999999994,31449.100000000002,7.2,2026107.0,5815.0,14070.0,162.0,1176.4,683.1999999999999,724205,270624,1346.1299999999994,323.9000000000001,508446.5000000002,73260.8,6888.6500000000015,0.0,153166.30000000002,17922.1,11160.160000000002,1389.4900000000002,218.82399999999987,139.792,4178.981000000001,319.88899999999995,593743.0,71.0,99919.81000000004,13903.649999999998,1739.6980000000021,430.74199999999985,1786.601,1500.4099999999996,563776,159689,122.036,2.2750000000000004,16273.679999999998,1046.4099999999999,3737536.0,279348.0,136091.7,0.0,111071.0,4625.0,3352.665000000001,49.824,138025.0,14119.0,91500.4,311.5,50952.20000000001,250.9,375.00000000000006,13.2,4287.1,0.0,629721.0,25077.0,64772.39999999999,14068.699999999999,101412,36041,131633.0,988.0,100876.0,11950.0,30093.0,21.0,46877.0,31322.0,415711.0,1596.0,111099.0,12412.0,11454925.0,329832.0,13122128,5590743,2323570.0,12749.0,583051.0,694.0,23252.000000000004,150.0,18521031,1713226,332548.0,2152.0,31933.7,463.9,449385.0,136560.0,186127.0,350.0,994350.0,702199.0,47649.5,64613.499999999985,902882.0,81406.0
2023-10-03,2140614.0,0.0,74107.0,1.0,25086.2,1130.7,390535.0,133323.0,21991.899999999994,902.9,58263.40000000001,0.4,32809.799999999996,319.5,3128731,73398,1628.0,16.0,717792,42987,8466.8,0.0,1998.7,44294.1,1415922.0,1332561.0,17521.0,0.0,2837.0,1088.0,34.825,277.8450000000001,13223.8,0.0,82694.0,25067.0,4075.0,0.0,2018.2000000000003,197.1,182881,708792,162.67,67.85,561364.6000000002,840078.5000000003,2502.3199999999997,169.85,270368.5999999999,162305.80000000005,12452.77,3770.6299999999997,62.40100000000002,49.599,1086.6369999999997,256.304,373445.0,423485.0,50736.65000000004,35308.869999999995,494.4179999999997,294.83100000000013,2195.028,248.25599999999997,426883,213355,118.134,4.2785,7045.3,424.52,403263.0,484152.0,46.4,0.0,2407.0,0.0,1322.0420000000001,0.119,44175.0,21100.0,11823.300000000001,3216.8999999999996,44171.70000000001,0.0,1093.6,98.8,3167.7000000000003,0.0,42293.0,0.0,12468.000000000002,0.0,33520,20410,199451.0,0.0,25065.0,1538.0,5526.0,276.0,86074.0,18985.0,69275.0,0.0,98719.0,0.0,1170921.0,0.0,17212004,20191144,62926.0,157214.0,108685.0,0.0,9744.300000000001,0.0,5218264,0,287938.0,65.0,21714.499999999996,1827.4999999999998,81972.0,0.0,159935.0,0.0,196998.0,8763.0,29334.1,12607.5,20376.0,0.0
2023-10-04,10217507.0,106255.0,1055706.0,0.0,351340.7000000001,3307.1,286142.0,56371.0,33955.3,226.3,314395.8999999999,18623.8,48980.8,0.0,32012572,476621,35561.0,0.0,3219223,346363,45247.9,100.1,403476.2,0.0,597865.0,1017374.0,72338.0,0.0,14954.0,27123.0,82.743,34.956,31774.300000000003,0.0,923986.0,128892.0,78253.0,142.0,2334.8999999999996,419.0000000000001,1328142,37599,470.92999999999995,133.51,1398584.5000000007,540379.5999999999,4218.65,630.57,701329.3000000003,43522.5,8615.369999999999,1100.4199999999998,40.61900000000005,97.52900000000005,2786.320000000001,190.73,838701.0,0.0,48626.94,36758.939999999995,801.5819999999999,604.998,1469.601,782.581,457789,148126,114.232,6.282,18026.920000000006,941.7800000000001,1340671.0,802550.0,148749.59999999998,0.0,50459.0,12.0,2359.6840000000007,22.327,91426.0,26348.0,27743.499999999993,1487.3,75427.9,164.4,1299.3999999999996,515.2,6828.800000000004,504.1,492925.0,0.0,45233.80000000001,51.0,35797,19177,261656.0,0.0,118902.0,26.0,20099.0,694.0,113828.0,3872.0,630957.0,0.0,419323.0,0.0,6308350.0,157236.0,20445600,10629677,1958864.0,4888.0,357902.0,50818.0,62974.90000000001,135.3,39315822,1142044,428529.0,9796.0,116306.4,9195.099999999999,247057.0,85140.0,561606.0,6403.0,787351.0,0.0,110868.7,11725.599999999999,2149040.0,18793.0
2023-10-05,541963.0,0.0,313698.0,33.0,25483.399999999998,41.4,17080.0,180331.0,2496.2999999999997,0.0,1145.5,85.4,10.1,0.0,727430,0,24303.0,0.0,876677,6795,1275.3000000000002,133.1,220513.1,0.0,206306.0,23696.0,3766.0,0.0,24397.0,8886.0,20.042,32.62300000000001,622.4,0.0,474887.0,20899.0,1062.0,2.0,2543.9,229.69999999999996,131287,551782,314.4700000000001,56.52,322562.80000000005,93379.89999999998,2378.83,0.0,117771.59999999996,7218.599999999999,2467.8899999999994,1237.84,110.82300000000006,73.25700000000003,430.85499999999996,380.2509999999999,128617.0,0.0,20345.36999999999,7127.750000000001,933.6429999999992,324.1619999999999,694.4920000000001,600.1720000000003,212093,277201,0.462,12.479,4632.759999999999,0.0,301653.0,22558.0,19300.7,0.0,19569.0,0.0,1313.5010000000002,110.54,89826.0,75890.0,1796.1999999999998,0.0,25240.5,300.6,1051.5000000000002,662.1,18.0,0.0,164348.0,0.0,802.1,0.0,23066,21469,15012.0,0.0,8098.0,0.0,7784.0,70.0,3382.0,38.0,150061.0,0.0,10090.0,0.0,208892.0,3143.0,21497555,1971695,1609017.0,0.0,9882.0,0.0,9285.5,10802.300000000001,3173818,6671,30647.0,0.0,10.5,0.0,54150.0,0.0,51300.0,0.0,6660.0,0.0,31395.7,30045.100000000006,10333.0,0.0
2023-10-06,622.0,13171.0,90307.0,25893.0,8195.7,4252.0,163129.0,210513.0,2723.4,0.0,0.0,3548.1,0.0,35.6,0,772507,0.0,1772.0,318854,28542,4774.3,5567.700000000001,37550.0,0.0,7591.0,142942.0,1883.0,119.5,4002.0,23153.0,13.630999999999997,16.238000000000003,337.1,50.4,225209.0,31264.0,1308.0,2459.0,42.3,8319.9,1520467,116542,173.89000000000001,249.31,234990.00000000006,125865.59999999999,1196.11,46.075,31441.899999999994,101113.50000000001,461.29999999999995,1272.87,71.84500000000001,184.4729999999999,438.43699999999995,804.103,82644.0,0.0,12298.149999999996,19278.379999999994,634.5000000000003,850.8919999999999,378.09099999999995,435.87499999999994,109578,470911,3.407,2.7459999999999996,789.95,1109.77,7800.0,367768.0,9650.35,0.05,483.0,814.0,499.999,1011.4589999999998,175522.0,26230.0,2496.6,2408.1,1081.0,3566.1,0.0,440.9,89.7,309.8,17342.0,0.0,0.0,250.5,21439,38031,74.0,0.0,1116.0,1571.0,118.0,1183.0,6227.0,5937.0,85.0,0.0,0.0,21.0,8213423.0,8311.0,4381631,1945344,18047.0,78018.0,756.0,7300.0,7839.4,0.0,1174802,397219,22668.0,14874.0,2537.4,0.0,6823.0,0.0,114.0,1484.0,12062.0,0.0,2504.6,13735.0,0.0,69927.0
2023-10-07,24857.5,6585.499999999999,369.0,42047.0,7452.0,0.0,129547.0,475478.0,127.3,0.0,10692.300000000001,97433.90000000001,1425.5,0.0,90828,0,0.0,742.0,86308,28316,0.0,81.0,0.0,25000.0,59493.0,354540.0,0.0,239.0,56385.0,63721.0,30.39999999999999,10.298999999999998,149.7,0.0,45888.0,5554.0,13.0,0.0,1119.5999999999997,104.70000000000002,1227,238984,78.33,3.07,115424.39999999998,8717.5,13.39,92.15,30800.799999999992,1369.6,285.2,0.0,13.193999999999997,7.4959999999999996,237.43399999999997,224.532,3756.0,0.0,15837.470000000001,843.9300000000002,301.37500000000017,9.11,399.07300000000004,395.45499999999987,554002,9934,0.0,262.396,890.06,429.71999999999997,233418.0,101290.0,0.0,0.1,494.5,453.5,120.67399999999999,0.0,55111.0,4443.0,11.9,392.1,11571.0,26239.000000000004,207.50000000000003,0.0,163.7,690.3,9021.5,477.5,691.8,0.0,19125,4313,1.0,0.0,4896.0,0.0,0.0,202.0,1760.0,10325.0,202888.0,0.0,252.5,160.5,61341.0,53737.0,2342793,1687657,0.0,10245.0,0.0,11135.0,8110.0,0.0,0,710738,21023.0,7735.999999999999,2278.7,8303.3,15097.0,44035.0,30.0,0.0,15499.5,0.0,313.1,35869.700000000004,2506.0,0.0
2023-10-08,49093.0,0.0,466893.0,563496.0,19667.5,0.0,108455.0,253648.0,582.3000000000001,388.0,18340.4,2.0,7209.800000000001,0.0,87890,0,5970.0,2403.0,803923,26232,1206.1000000000001,0.0,15921.5,5959.500000000001,109045.0,17699.0,625.0,0.0,11702.0,4371.0,17.846999999999998,1.2469999999999999,27478.75000000001,0.0,62666.0,3898.0,1742.0,800.0,880.4000000000002,1284.8999999999999,8027,217624,147.87,68.84,140590.7,10386.699999999999,1533.5,5.65,109181.70000000001,5203.599999999999,1622.8799999999999,121.31,22.317000000000004,19.74200000000001,437.563,548.6229999999999,20420.0,0.0,6699.059999999999,36505.92,367.1180000000001,382.91799999999995,357.8110000000001,205.46699999999996,219308,9019,0.0,53.157999999999994,1349.99,739.73,36522.0,143222.0,7575.5,0.0,506.0,93.0,419.106,39.001000000000005,22796.0,21872.0,13719.199999999999,20.1,3281.9,2697.9999999999995,502.7,82.9,314.09999999999997,100.0,701.0,955.0,545.6,0.0,8768,6157,4977.0,0.0,3682.0,1369.0,567.0,5.0,38771.0,54920.0,7674.0,78.0,505.0,300.0,207912.0,666731.0,8666330,384498,0.0,171389.0,739.0,39730.0,398.7,816.9,1673586,309244,19378.0,598.0,19157.3,0.0,30076.0,5052.0,47693.0,0.0,18937.0,0.0,14086.600000000004,17734.5,31919.0,1745090.0
2023-10-09,3388160.0,472744.0,459528.0,187780.0,754258.7,0.0,249040.0,694020.0,16332.800000000007,49.9,247709.49999999997,100.0,113258.49999999997,2029.2,17148558,3115,23182.0,0.0,4761638,190801,44415.0,29.9,369408.49999999994,0.0,708456.0,10716.0,208014.0,6004.0,37620.0,1398.0,165.685,14.511999999999999,54807.80000000001,0.0,917056.0,27491.0,46806.0,0.0,2946.499999999998,399.00000000000006,4977811,47341,1460.8600000000001,322.71000000000004,1637004.8000000005,73856.8,17340.009999999995,147.42000000000002,454251.20000000024,1205.0,25291.489999999998,474.39,104.23100000000018,61.230000000000004,13011.383,304.643,2688295.0,95960.0,81827.39,13827.979999999998,3124.0230000000015,452.2589999999998,1566.4179999999992,436.2020000000001,940443,157558,81.49499999999999,249.23799999999994,26740.24,3364.45,1868564.0,17678.0,127218.79999999999,0.0,109740.0,105.0,2252.594,117.95799999999998,144355.0,5142.0,124438.20000000003,916.6999999999999,297276.9999999999,7755.1,1603.8999999999996,116.9,4002.2000000000003,137.1,1124826.0,760.0,53141.0,1564.6000000000001,38325,6952,293091.0,9097.0,83947.0,0.0,31003.0,0.0,120497.0,2346.0,1019519.0,12633.0,98982.0,6335.0,7583486.0,18973.0,20194171,682632,3013820.0,564103.0,1639507.0,5342.0,38493.7,2247.6,41838058,253841,1960735.0,289.0,190628.60000000003,642.0,349631.0,1857.0,836336.0,21717.0,3550291.0,0.0,78896.8,28240.899999999998,5103936.0,1470700.0
2023-10-10,297470.0,0.0,338739.0,0.0,402185.50000000006,0.0,305960.0,174601.0,3772.7000000000003,86.6,164.2,2202.0,2186.0,73.39999999999999,2754006,296394,70.0,0.0,360702,180653,419.1,4423.2,15547.4,0.0,610937.0,20008.0,25680.0,13853.0,8152.0,10029.0,4.142999999999999,5.87,610.4,0.0,71055.0,1068.0,3411.0,0.0,576.9000000000001,1.9000000000000001,0,2580,306.5600000000001,296.1500000000001,408811.9999999999,38331.3,8.74,117.74,57409.0,16728.100000000002,3801.34,1067.51,78.31300000000002,34.12600000000001,643.9090000000001,406.29,420571.0,75809.0,15488.62,6878.139999999999,673.337,239.55799999999996,529.1130000000003,194.85,456619,39710,36.247,1.7930000000000001,33697.420000000006,10173.029999999999,295333.0,266545.0,1244.8,0.0,57294.0,0.0,14.673,0.549,2282.0,19958.0,6231.0,50.6,18851.0,0.0,151.1,85.0,118.0,1715.8000000000004,725717.5,380.0,16443.600000000002,2557.6,15609,5554,421112.0,55515.0,14.0,0.0,2158.0,0.0,5821.0,892.0,956.0,0.0,314096.0,0.0,2847742.0,18162.0,2497422,309738,153093.0,0.0,2276.0,0.0,12733.800000000001,0.0,2149945,616614,78046.0,318.0,55.1,0.0,1.0,0.0,16745.0,0.0,0.0,5531.0,85630.70000000001,5448.500000000001,1194172.0,15152.0
2023-10-11,1808727.0,0.0,284435.0,468.0,579729.9,0.0,884624.0,57903.0,3860.7000000000003,0.0,57756.00000000001,0.0,47094.200000000004,0.0,18583343,29218,15785.0,7551.0,2593426,803148,8127.4,0.0,126293.7,0.0,162837.0,28386.0,96302.0,24353.0,19016.0,3474.0,42.23899999999999,38.90400000000001,1293.6000000000001,0.0,208260.0,8506.0,4020.0,612.0,392.7,66.19999999999999,42502,3714,764.4600000000004,75.13000000000001,1296167.5999999996,59683.200000000004,1890.96,3.15,75397.00000000001,17480.8,4569.999999999999,347.78999999999996,180.0580000000001,51.820000000000014,2678.3489999999997,2.162,516259.0,24996.0,13619.429999999998,16758.100000000006,1232.8010000000008,813.2520000000002,1310.3780000000002,514.8019999999999,271136,22058,87.76599999999999,107.42099999999999,27781.749999999993,4790.77,2115710.0,570.0,45736.7,0.0,12057.0,0.0,616.135,0.0,42458.0,522.0,47465.49999999999,0.0,59965.29999999999,39.0,427.3999999999999,41.1,887.2,2349.100000000001,326609.0,0.0,40484.49999999999,0.0,28370,12420,166650.0,4054.0,22064.0,0.0,10137.0,8.0,40130.0,1992.0,24883.0,26241.0,50815.0,0.0,2112272.0,364192.0,9380181,1530266,407151.0,0.0,35548.0,0.0,31249.199999999993,0.0,14109645,47072,75331.0,20902.0,3860.6,0.0,193247.0,2.0,208894.0,22737.0,356574.0,0.0,100776.49999999997,2213.3,1584914.0,80206.0
2023-10-12,84287.0,0.0,119296.0,0.0,97359.79999999999,0.0,237097.0,65904.0,17846.999999999996,0.0,65885.9,2.0,6667.4,0.0,636000,3991534,3417.0,586.0,1323937,10840,35588.799999999996,13986.099999999999,3767.7,0.0,158050.0,43120.0,35565.0,125.0,23389.0,3805.0,104.035,9.882,7279.6,0.0,186397.0,982.0,12847.0,0.0,722.9,725.8000000000002,131607,266461,543.63,103.73,636531.4000000001,80330.5,605.82,7.5,82569.90000000001,2696.0,5062.750000000001,477.59,71.54700000000003,27.71799999999999,3283.2930000000015,45.626999999999995,213658.0,102504.0,17233.310000000005,2031.0700000000004,920.8039999999997,252.44999999999987,628.6840000000002,450.5310000000002,375734,33836,52.84100000000001,22.335,22849.54000000001,238.98999999999998,785438.0,189820.0,7060.400000000001,660.6,37680.0,159.0,615.148,0.0,202199.0,99959.0,38817.1,0.0,21904.6,8869.199999999999,396.9999999999999,182.89999999999998,5529.200000000001,235.30000000000004,43555.0,0.0,39363.600000000006,0.0,15114,6521,8396.0,2439.0,14159.0,0.0,3473.0,130.0,7193.0,496.0,40391.0,1329.0,37715.0,0.0,80227.0,1193873.0,3890448,5219689,856830.0,0.0,360990.0,0.0,1256.6,10415.800000000003,3497168,1131733,40206.0,0.0,6970.099999999999,4245.0,170050.0,16746.0,67141.0,4302.0,261361.0,19.0,33604.2,1621.0,903042.0,67448.0
2023-10-13,0.0,43996.0,15682.0,126.0,0.0,987601.7999999999,94277.0,57086.0,6568.4,3928.5000000000005,275.7,12038.8,170.1,2565.3,44957,6682575,0.0,3049.0,190329,87986,2946.7000000000003,6630.300000000001,590.5,0.0,8773.0,206982.0,47433.0,4495.0,2363.0,4986.0,5.719,490.0819999999999,6297.1,487.5,7747.0,170618.0,0.0,498.0,17.1,2229.3000000000006,34643,130977,68.57999999999998,215.81000000000003,117667.39999999997,2949671.6000000006,117.63,217.73000000000002,11652.6,40455.00000000001,117.50999999999998,852.24,55.79300000000004,57.301,114.893,878.2120000000001,5538.0,27103.0,6734.31,26081.020000000004,1722.1209999999999,580.3050000000001,124.19699999999997,482.9480000000001,69855,164353,0.075,106.771,536.0699999999999,1892.79,0.0,93349.0,0.0,1592.2,0.0,2539.0,2.042,0.361,13342.0,134333.0,289.70000000000005,61128.3,306.4,24370.4,75.7,263.1,87.6,2143.5,2494.0,0.0,5977.8,0.0,59386,13791,120.0,0.0,10948.0,0.0,227.0,326.0,3613.0,10197.0,5319.0,123775.0,0.0,10617.0,47133.0,1311870.0,450730,4084490,0.0,332410.0,0.0,19667.0,220.0,6178.5,112113,95156870,45.0,82239.0,90.4,10000.0,35448.0,35967.0,958.0,20995.0,2267.0,152652.0,5698.899999999999,11137.7,370361.0,16191.0
2023-10-14,112735.0,26400.0,108201.5,67038.0,7919.7,0.0,45781.0,260.0,0.0,12.6,0.0,11923.8,24.9,38.7,51372,2938337,527.0,18.0,57708,812989,80.7,23.6,13334.849999999999,395.9,7756.0,2018.0,17886.0,9867.0,828.0,0.0,4.406000000000001,2.965,56.8,0.0,3495.0,3000.0,0.0,201.0,734.0,2193.9999999999995,2316,1186,10.83,26.02,75610.6,24818.999999999993,0.0,5.59,6521.5,6450.299999999999,40.66,474.46,3.5899999999999994,11.707000000000008,24.951000000000004,8.693,2429.0,41720.0,2388.8999999999996,3089.8299999999995,44.45899999999999,21.522,75.40899999999998,22.963,30387,20786,52.833000000000006,4.779,304.24,1514.2900000000002,0.0,8037.0,203.5,0.0,18.0,0.0,0.929,0.0,1799.0,1458.0,596.2,110.1,941.8000000000001,15.8,14.9,97.70000000000002,8528.999999999998,669.6999999999999,2284.0,0.0,6876.7,1466.95,2126,2886,0.0,804.0,7737.0,0.0,685.0,6494.0,0.0,672.0,17652.0,0.0,0.0,541.0,30632.0,94070.0,465410,7440,168878.5,194214.0,0.0,544.0,0.0,37.7,2306287,12271647,24.0,0.0,0.0,1547.8,58294.0,132444.0,802.0,40543.0,95931.0,78001.5,7672.099999999999,0.0,0.0,1.0
2023-10-15,2959108.0,265623.0,200721.0,133950.0,7930.5999999999985,41633.2,62186.0,183372.0,16285.699999999999,7468.499999999999,59317.0,4393.2,19943.2,8.8,3313145,5302855,29872.0,14202.0,645732,79877,17827.5,0.0,26079.199999999997,791.8,50316.0,72691.0,123040.0,9380.0,7038.0,3280.0,5.176000000000001,91.974,7011.800000000001,1588.9999999999998,136134.0,15197.0,1380.0,1632.0,4019.4999999999964,3880.3999999999965,15890,692119,104.67999999999998,418.78000000000003,144688.8,44033.700000000004,5179.17,37.52,25776.8,26109.500000000007,1103.55,1267.79,32.515000000000015,60.363,715.426,243.397,141611.0,177471.0,11107.050000000001,35311.05,267.2229999999999,416.21099999999996,821.5470000000001,1787.5929999999998,279601,97934,14.122,97.99399999999999,3981.9299999999994,1654.88,110551.0,237114.0,9688.6,24678.4,15095.0,6435.0,669.0329999999999,1086.545,11483.0,27329.0,11584.400000000001,1563.8,8595.899999999998,580.2,94.6,143.4,1378.3999999999999,4190.4,12293.0,1403.0,7775.599999999999,2933.9,6556,11057,20170.0,62305.0,16821.0,610.0,2315.0,724.0,10445.0,4256.0,597506.0,60367.0,124318.0,106931.0,1851845.0,31444.0,6503517,1685208,337757.0,56018.0,475458.0,93.0,6863.3,44211.299999999996,2463383,1060045,278741.0,25665.0,2857.8000000000006,10009.6,64421.0,4366.0,139776.0,48694.0,189595.0,3351.0,6481.0,4149.299999999999,199368.0,773721.0
