t,PEOPLEUSDT_PERP.A_fr,OMGUSDT_PERP.A_fr,BALUSDT_PERP.A_fr,RENUSDT_PERP.A_fr,CRVUSDT_PERP.A_fr,STORJUSDT_PERP.A_fr,RLCUSDT_PERP.A_fr,SXPUSDT_PERP.A_fr,KAVAUSDT_PERP.A_fr,RSRUSDT_PERP.A_fr,MTLUSDT_PERP.A_fr,DOGEUSDT_PERP.A_fr,BANDUSDT_PERP.A_fr,WAVESUSDT_PERP.A_fr,KSMUSDT_PERP.A_fr,ALGOUSDT_PERP.A_fr,MATICUSDT_PERP.A_fr,KNCUSDT_PERP.A_fr,ZILUSDT_PERP.A_fr,BLZUSDT_PERP.A_fr,NEARUSDT_PERP.A_fr,AVAXUSDT_PERP.A_fr,MKRUSDT_PERP.A_fr,SNXUSDT_PERP.A_fr,ENJUSDT_PERP.A_fr,ZRXUSDT_PERP.A_fr,FLMUSDT_PERP.A_fr,FTMUSDT_PERP.A_fr,UNIUSDT_PERP.A_fr,SKLUSDT_PERP.A_fr,TRBUSDT_PERP.A_fr,TRXUSDT_PERP.A_fr,BNBUSDT_PERP.A_fr,XRPUSDT_PERP.A_fr,NEOUSDT_PERP.A_fr,EOSUSDT_PERP.A_fr,ETCUSDT_PERP.A_fr,BTCUSDT_PERP.A_fr,LTCUSDT_PERP.A_fr,XLMUSDT_PERP.A_fr,LINKUSDT_PERP.A_fr,ETHUSDT_PERP.A_fr,BCHUSDT_PERP.A_fr,ADAUSDT_PERP.A_fr,XMRUSDT_PERP.A_fr,DASHUSDT_PERP.A_fr,ZECUSDT_PERP.A_fr,ONTUSDT_PERP.A_fr,ATOMUSDT_PERP.A_fr,XTZUSDT_PERP.A_fr,IOTAUSDT_PERP.A_fr,BATUSDT_PERP.A_fr,VETUSDT_PERP.A_fr,QTUMUSDT_PERP.A_fr,IOSTUSDT_PERP.A_fr,THETAUSDT_PERP.A_fr,AUDIOUSDT_PERP.A_fr,SUSHIUSDT_PERP.A_fr,COMPUSDT_PERP.A_fr,RUNEUSDT_PERP.A_fr,DOTUSDT_PERP.A_fr,FILUSDT_PERP.A_fr,AAVEUSDT_PERP.A_fr,UNFIUSDT_PERP.A_fr,GRTUSDT_PERP.A_fr,DEFIUSDT_PERP.A_fr,GTCUSDT_PERP.A_fr,YFIUSDT_PERP.A_fr,LRCUSDT_PERP.A_fr,SOLUSDT_PERP.A_fr,EGLDUSDT_PERP.A_fr,ICXUSDT_PERP.A_fr,OCEANUSDT_PERP.A_fr,ROSEUSDT_PERP.A_fr,OGNUSDT_PERP.A_fr,BELUSDT_PERP.A_fr,CTKUSDT_PERP.A_fr,AXSUSDT_PERP.A_fr,MASKUSDT_PERP.A_fr,ALPHAUSDT_PERP.A_fr,ZENUSDT_PERP.A_fr,BAKEUSDT_PERP.A_fr,1INCHUSDT_PERP.A_fr,LINAUSDT_PERP.A_fr,CELOUSDT_PERP.A_fr,GALAUSDT_PERP.A_fr,CELRUSDT_PERP.A_fr,DGBUSDT_PERP.A_fr,REEFUSDT_PERP.A_fr,ANKRUSDT_PERP.A_fr,CHZUSDT_PERP.A_fr,LPTUSDT_PERP.A_fr,ALICEUSDT_PERP.A_fr,1000SHIBUSDT_PERP.A_fr,SANDUSDT_PERP.A_fr,RVNUSDT_PERP.A_fr,SFPUSDT_PERP.A_fr,LITUSDT_PERP.A_fr,XEMUSDT_PERP.A_fr,ATAUSDT_PERP.A_fr,HOTUSDT_PERP.A_fr,STMXUSDT_PERP.A_fr,C98USDT_PERP.A_fr,ARUSDT_PERP.A_fr,MANAUSDT_PERP.A_fr,ONEUSDT_PERP.A_fr,HBARUSDT_PERP.A_fr,CHRUSDT_PERP.A_fr,DYDXUSDT_PERP.A_fr,COTIUSDT_PERP.A_fr,DENTUSDT_PERP.A_fr,NKNUSDT_PERP.A_fr,IOTXUSDT_PERP.A_fr,CTSIUSDT_PERP.A_fr,1000XECUSDT_PERP.A_fr,ENSUSDT_PERP.A_fr,KLAYUSDT_PERP.A_fr,ARPAUSDT_PERP.A_fr,ANTUSDT_PERP.A_fr
2022-01-12,0.01,0.01,-0.001357,0.01,-0.023779,0.002753,0.01,-0.013752,0.01,-0.024417,0.01,-0.014556,0.01,0.01,0.002871,0.01,0.006467,-0.022242,0.005639,0.01,0.01,-0.000184,0.01,0.01,0.002071,0.01,0.01,-0.024131,0.01,0.01,0.01,0.009968,-0.108975,0.01,0.01,0.003966,-0.012975,-0.005342,0.002149,0.01,0.01,-0.019812,0.01,-0.002475,-0.01388,-0.007328,0.01,0.01,0.01,0.01,-0.01713,-0.010303,0.01,0.004054,0.01,0.01,0.01,0.01,0.01,-0.04313,-0.021342,0.01,0.01,0.01,0.01,-0.009493,0.01,0.01,0.01,0.01,0.01,0.01,0.002019,-0.361207,0.01,0.01,0.01,-0.083029,0.01,0.01,0.01,0.009673,0.005477,0.01,0.01,0.01,0.01,0.01,-0.026106,-0.031492,0.01,0.01,-0.001542,0.002195,-0.017387,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.037275,-0.005819,0.01,-0.015291,0.01,-0.077837,0.01,0.01,-0.054208,-0.011134,0.01,0.01,-0.018769,0.001195
2022-01-13,0.01,0.01,-0.015431,0.01,-0.012933,-0.009673,0.01,0.01,0.01,0.01,0.00493,0.01,0.01,0.01,-0.002236,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.002237,0.01,0.01,0.008494,0.01,0.01,0.01,0.01,0.01,0.01,-0.079825,0.01,0.01,0.01,0.009363,-0.006081,0.01,0.01,0.01,-0.001444,0.01,0.01,-0.014337,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.003247,0.01,0.01,0.01,0.01,0.01,0.01,-0.001644,0.01,0.01,0.01,0.01,-0.000185,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.104997,0.01,0.01,0.01,-0.057181,0.01,0.01,0.01,0.01,-0.006556,0.01,0.01,0.01,0.01,0.01,-0.027305,-0.046722,0.01,0.01,0.01,0.01,-0.001939,0.01,0.01,0.01,-0.016138,0.01,0.01,0.01,0.01,0.01,0.01,-0.058366,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.06922,0.01,0.01,0.01,0.01,0.01
2022-01-14,0.01,0.01,-0.104904,0.01,-0.036532,-0.010335,0.00703,-0.000537,0.01,0.003283,-0.072456,-0.017804,0.01,0.01,0.008305,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.006855,0.01,0.000949,-0.138791,0.01,0.01,0.01,-0.004352,-0.006655,0.01,-0.023005,0.01,-0.001294,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009451,0.01,0.005283,0.01,0.01,0.004289,-0.002447,0.01,0.01,0.004567,0.01,0.01,0.01,0.01,-0.007157,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.175507,0.01,0.01,0.01,-0.052245,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.02643,-0.034116,0.01,-0.023768,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.012196,-0.013299,0.01,0.01,-0.005805,0.01,0.01,-0.030659,0.01,0.01,-0.000659,0.01,0.01,0.006938,0.01,0.01,0.009111,0.01
2022-01-15,0.01,0.01,-0.094527,0.01,-0.036805,-0.083814,0.01,0.001853,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.003602,0.01,0.01,0.01,0.002922,0.01,0.01,-0.01232,0.01,0.01,0.01,-0.000164,-0.087986,0.01,0.01,0.01,-0.005179,0.002661,0.01,0.01,0.01,0.01,0.009592,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.005665,0.01,0.01,0.01,0.01,0.01,0.01,-0.002409,0.01,-4.9e-05,0.01,0.01,-0.009412,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.086695,0.01,0.01,0.01,-0.057815,0.01,0.01,0.01,0.01,0.006942,0.01,0.01,0.01,0.01,0.01,-0.008578,0.008271,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.001067,0.01,0.01,0.01,-0.000637,0.01,0.01,-0.003382,0.01,0.00836,0.01,-0.040551,0.01,0.01,0.01,0.01,0.01,0.01
2022-01-16,0.01,0.01,-0.097657,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.009881,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.001735,-0.099898,0.01,0.01,0.01,0.005587,0.00362,0.01,0.01,0.01,0.008585,0.01,0.005132,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.007258,0.01,0.01,-0.006651,0.01,0.01,0.01,0.01,-0.004241,0.01,0.01,0.01,0.01,0.01,0.01,-0.016644,0.01,0.01,0.01,0.01,-0.121334,0.01,0.01,0.01,0.01,0.009273,0.01,0.01,0.01,0.01,0.01,-0.049532,0.001242,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.002054,0.01,0.01,0.01,0.01,0.01
2022-01-17,0.01,0.01,-0.117533,0.01,-0.027289,-0.004604,0.01,0.01,0.01,-0.002924,-0.05536,0.01,0.01,0.01,-0.001017,0.01,0.01,-0.027228,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.060939,0.01,0.01,0.01,-0.004165,0.01,0.01,0.01,0.01,-0.005944,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009822,0.003966,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.010823,0.01,0.01,0.01,0.01,0.006858,0.005845,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.060406,0.01,0.01,0.01,0.01,0.004993,0.01,0.01,0.01,0.01,-0.011916,-0.043602,-0.035037,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.004098,0.01,0.01,0.002803,-0.142925,0.01,0.007475,0.01,0.00398,0.01,0.01,0.01,0.01,0.01
2022-01-18,0.01,0.01,-0.066952,0.003167,-0.002438,-0.002772,0.01,0.01,0.01,0.005401,-0.011292,0.01,0.01,0.01,0.01,0.01,0.008995,0.01,0.007146,0.01,0.01,0.01,0.007608,0.01,0.01,0.002252,0.01,0.01,0.01,0.01,0.01,-0.008138,-0.038108,0.01,-0.001241,0.007436,-0.001714,0.01,0.004336,0.004879,0.01,0.01,0.01,0.01,-0.056287,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00514,0.006279,0.01,0.005719,0.01,0.01,0.01,0.000484,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.003256,0.01,0.01,-0.04815,0.01,0.01,0.01,0.01,0.006794,0.01,0.004623,0.01,0.01,-0.025957,-0.059679,-0.065865,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.100026,0.01,0.01,0.01,0.008402,0.01,0.01,0.01,0.01,0.01,0.01,-0.008292,0.01,-0.000513,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-01-19,0.01,0.01,-0.066967,0.01,0.002159,-0.009355,0.01,0.01,-0.011889,-0.052304,0.01,0.01,0.00548,0.01,0.009051,0.01,0.008359,-0.038708,-0.019038,0.01,-0.012589,0.01,-0.004198,0.005151,0.01,0.01,0.01,-0.020724,0.003694,0.01,0.01,-0.014091,-0.051438,0.009765,0.000955,-0.004707,0.005242,0.01,-0.001878,0.01,0.01,0.01,0.008537,0.001538,-0.017848,0.01,0.01,0.01,0.004036,0.01,-0.030566,-0.006991,0.01,0.001346,-0.006188,-0.036603,0.007958,0.007843,0.01,0.01,-0.014028,0.01,-0.000386,0.01,0.01,-0.008932,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.007634,0.01,0.01,-0.061184,0.01,0.01,0.01,0.01,-0.010752,0.01,0.005911,0.01,0.01,-0.077441,-0.034526,-0.033604,-0.005975,0.01,0.01,0.01,-0.000584,0.01,0.01,0.01,0.01,0.01,0.009785,0.01,-0.010971,0.01,0.01,0.01,0.004174,-0.013631,-0.034378,0.01,-0.014408,0.01,0.01,0.004307,0.01,0.01,-0.004294,0.004933,0.01
2022-01-20,0.01,0.01,-0.010648,0.01,-0.029128,-0.010911,0.01,-0.000326,0.01,0.01,-0.004185,0.01,0.01,0.01,0.01,0.01,0.01,-0.035499,0.01,0.01,0.000728,0.01,0.01,0.01,0.01,0.01,0.01,-0.017157,0.01,0.01,0.01,0.005277,0.0,0.01,0.007647,0.01,-0.012847,0.01,0.01,0.01,0.01,0.01,0.01,-0.002672,0.00706,0.01,0.01,0.01,-0.031828,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.006682,0.01,0.007898,-0.024493,0.01,0.01,0.01,0.01,0.001695,0.01,0.008002,0.01,0.01,0.01,0.01,-0.059792,0.01,0.01,0.01,0.01,-0.063568,0.01,0.01,0.01,0.01,-0.00647,0.01,0.01,0.01,0.008422,0.01,-0.020395,3.5e-05,0.01,0.01,0.01,0.01,0.001526,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.003333,0.007819,-0.083267,-0.014786,0.01,0.01,-0.006139,0.01,0.01,-0.002272,0.01,0.002277,0.01
2022-01-21,0.01,0.009032,-0.139677,-0.001658,-0.00865,-0.012579,0.01,-0.027178,0.01,-0.006558,0.01,0.006641,-0.005133,0.01,0.00722,0.001385,0.01,0.01,-0.022464,0.01,0.01,0.01,0.000165,-0.026585,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.027503,0.0,0.002718,-0.005611,-0.004796,0.004807,0.008226,-0.000949,0.01,0.01,0.008447,0.008672,0.01,-0.009275,0.01,0.002777,0.01,0.008319,0.01,0.01,0.005885,0.01,0.004969,-0.008396,0.01,0.001459,0.005583,0.01,0.01,-0.04677,0.01,0.01,0.01,0.01,0.004607,0.01,-0.014826,0.01,0.004765,0.01,0.01,-0.005439,0.01,0.01,0.01,0.01,-0.043586,0.01,0.01,0.01,0.01,-0.002507,0.01,0.01,0.01,0.01,-0.023034,-0.107366,-0.028786,0.01,0.009404,0.01,0.005385,0.01,0.01,0.01,0.01,-0.205502,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.042865,0.01,0.01,-0.007605,0.01,0.005323,0.01,0.01,-0.004522,0.01,0.01
2022-01-22,-0.003777,-0.001294,-0.054912,0.01,-0.081236,-0.076075,0.01,-0.032285,0.01,-0.060252,-0.000858,-0.039253,-0.056389,-0.008349,-0.00108,-0.005049,-0.003021,-0.073663,-0.098132,-0.006544,-0.032533,-0.00937,-0.092391,-0.008839,-0.042492,-0.005077,0.01,0.006871,0.001161,-0.022462,0.01,0.002125,-0.026144,-0.008699,0.002485,-0.0122,-0.035857,0.01,0.004815,-0.018037,-0.005728,0.009327,0.01,-0.020203,-0.057964,0.000766,0.006517,0.01,-0.011521,-0.022658,-0.048606,-0.002387,-0.003488,-0.000225,-0.035472,-0.047897,-0.003844,-0.014011,0.007553,-0.068753,-0.067985,-0.01631,-0.001523,0.01,0.01,-0.031651,0.01,0.01,-0.003587,-0.002909,0.01,-0.000594,-0.17681,0.01,0.01,0.01,-0.034961,-0.067306,0.003337,0.000153,-0.029158,-0.003939,-0.040042,-0.019585,-0.036028,-0.00876,0.01,-0.035538,-0.080803,-0.06038,-0.05406,-0.0077,-0.027103,-0.027843,-0.030917,-0.006989,-0.000367,0.01,-0.096588,0.005348,-0.028843,-0.001689,-0.041458,0.01,-0.013337,-0.098449,-0.028392,-0.024386,-0.051176,-0.062291,-0.0304,-0.068314,-0.015818,-0.068654,0.01,-0.033859,-0.074643,-0.045508,0.001724
2022-01-23,0.01,-0.011394,-0.090207,0.006133,-0.044903,-0.091145,0.007324,-0.029234,0.002756,-0.045973,-0.061821,-0.018487,-0.015686,-0.001929,0.001216,-0.010277,-0.035235,-0.007911,-0.020803,0.01,-0.03177,-0.018388,-0.015288,0.003373,-0.019246,-0.042563,0.01,-0.012701,0.00474,-0.01852,0.004481,0.005098,-0.012949,-0.007842,-0.018294,-0.011174,-0.033346,-0.001573,-0.013191,-0.01227,-0.004397,-0.01332,0.01,-0.018998,-0.05121,-0.000535,0.007386,-0.00094,-0.016613,-0.003427,-0.022682,-0.0237,-0.009524,-0.027161,-0.067551,-0.037707,-0.039693,-0.023248,-0.003878,-0.054483,-0.025007,-0.018229,0.01,0.01,0.01,-0.024873,0.01,-0.002184,-0.005334,-0.013112,0.01,0.004848,-0.093695,0.01,0.01,0.01,-0.009273,-0.090581,0.01,0.01,0.01,-0.005181,-0.054507,-0.000475,-0.028164,-0.001019,0.01,-0.070819,-0.081645,-0.114643,-0.016953,-0.006356,-0.009956,-0.000545,-0.075866,-0.043573,-0.002138,0.01,-0.095884,0.009148,-0.007433,-0.025063,-0.011431,-0.044006,-0.057858,-0.316988,-0.03527,-0.004609,-0.041144,-0.027719,-0.002862,0.005844,-0.026747,-0.068331,0.01,-0.025087,-0.042816,-0.032084,-0.002753
2022-01-24,0.00721,-0.001024,-0.051521,0.01,-0.038796,-0.088002,0.01,0.001634,-0.037495,-0.095722,-0.135766,-0.004654,-0.053511,0.01,0.007448,0.01,-0.039381,-0.037987,-0.012586,0.01,-0.032006,0.01,-0.007804,-0.017756,-0.008022,0.01,0.01,-0.000415,0.01,-0.049546,-0.056141,0.008067,0.0,0.01,-0.0051,0.003833,-0.014178,0.005009,0.005966,0.01,0.01,0.01,0.01,-0.01095,-0.023497,0.01,0.01,0.01,0.003935,0.001901,0.002644,-0.038141,0.01,-0.007596,-0.0168,-0.003623,-0.003685,-0.010973,0.01,-0.01354,-0.005332,-0.020452,0.008944,0.01,0.01,-0.00299,0.01,0.01,0.002944,0.01,0.004616,0.01,-0.078592,0.01,-0.035053,0.01,-0.020388,-0.106872,0.007371,0.01,0.01,-0.004243,-0.032932,-0.018981,-0.014527,-0.0055,0.01,-0.027176,-0.118502,-0.034193,-0.04121,-0.007954,0.004557,-0.010098,-0.011024,-0.003727,-0.000591,0.01,-0.097045,0.01,-0.030228,-0.014861,-0.009064,0.01,0.01,-0.11585,0.01,0.01,-0.002589,-0.017313,-0.029366,-0.082474,0.003786,-0.035051,0.01,-0.032633,-0.007358,-0.075148,-0.051334
2022-01-25,0.01,0.004877,-0.051333,-0.013333,-0.09669,-0.015541,0.01,0.01,-0.004267,0.01,-0.051397,-0.008075,0.01,0.01,0.008196,0.01,-0.028656,0.01,-0.069231,0.01,-0.038743,0.002645,0.007454,-0.002946,-0.061793,0.002991,0.01,-0.062214,0.01,-0.00466,0.01,0.003866,-0.001041,0.001569,0.009027,0.001101,0.001329,-0.010008,0.01,0.01,0.01,-0.00788,0.01,-0.030196,0.01,0.001177,0.01,0.01,0.009082,0.01,-0.008925,-0.016343,-0.005071,-0.001784,0.01,-0.047801,-0.027301,0.006517,0.01,-0.051662,-0.031949,-0.008088,0.01,-0.104838,0.01,0.01,0.01,0.01,-0.009252,-0.011904,0.01,0.01,-0.024243,-0.032431,0.01,0.01,-0.010502,-0.075232,0.01,0.01,0.008313,-0.015734,-0.020709,0.01,0.01,0.000747,0.009837,-0.009182,-0.060911,-0.030319,-0.005335,0.003367,0.002777,-0.003256,-0.047319,0.01,0.002302,0.01,-0.032281,0.01,0.01,0.01,-0.0285,0.01,-0.031801,-0.013644,-0.0108,0.006135,-0.000709,-0.034017,-0.00176,0.01,-0.006854,-0.023977,0.01,-0.006621,-0.099502,0.004962,0.00535
2022-01-26,-0.000727,0.004963,-0.003536,-0.092726,-0.051737,-0.038471,0.01,0.01,-0.001338,-0.013074,-0.019339,-0.00473,0.000907,-0.75,0.01,0.01,-0.030929,0.01,-0.007899,0.01,-0.068876,-0.007497,-0.02575,-0.033291,-0.024735,0.002587,-0.009748,-0.044652,0.01,-0.080948,0.01,0.007463,-0.00718,0.002806,0.00292,0.009537,0.01,-0.00413,0.00311,0.006565,0.004317,-0.020069,0.01,-0.024924,0.006494,-0.006089,0.007915,0.01,0.001095,0.01,-0.02176,-0.052585,0.001955,0.00339,-0.001511,-0.076944,-0.017162,0.01,0.01,-0.110564,-0.036778,0.01,0.00638,-0.047025,0.01,0.01,0.01,0.01,-0.023351,-0.014955,0.002769,0.01,0.01,0.00275,0.01,0.01,0.01,-0.125317,0.01,0.01,0.006419,0.01,-0.046956,-0.012406,-0.004728,-0.014702,0.01,-0.00059,-0.126591,-0.050967,0.003594,0.01,0.01,-0.012329,-0.053425,-0.002548,0.007354,0.01,-0.068445,0.01,0.005948,0.01,0.007945,0.01,-0.080935,-0.034066,-0.014242,0.01,0.01,-0.008973,0.01,-0.009357,0.01,-0.041845,0.01,-0.000581,-0.100754,-0.063726,0.01
2022-01-27,-0.022963,0.01,-0.030001,-0.001577,-0.073336,-0.0504,-0.013261,0.01,0.01,-0.01325,-0.041472,-0.003391,0.000463,-0.156398,-0.003164,0.01,-0.051084,0.01,8.9e-05,0.01,-0.101767,-0.051883,0.01,0.01,-0.061887,0.009671,0.01,-0.051195,0.004375,0.009977,0.01,0.006677,-0.02404,-0.003238,0.00202,-0.011966,-0.005636,-0.007554,0.00568,0.008647,0.001762,-0.014218,0.01,-0.027024,-0.047116,0.003887,0.000992,0.01,-0.018111,0.007884,-0.013849,-0.013061,0.01,-0.00105,0.00737,-0.074582,-0.022065,0.009183,0.01,-0.029662,-0.029156,-0.00568,0.01,0.009205,0.01,0.01,0.002994,0.01,-0.003224,-0.011855,0.01,0.01,0.003825,-0.085786,0.01,0.01,-0.010143,-0.069682,0.01,0.003139,0.007567,0.01,-0.038859,0.01,0.000549,-0.003088,0.00961,0.01,-0.130008,-0.103657,0.006573,0.01,-0.026142,-0.037996,0.00535,0.01,0.01,0.01,-0.001775,0.01,0.01,0.01,-0.014188,-0.00047,-0.008407,-0.06943,-0.027365,-0.007459,0.01,-0.039662,-8.2e-05,-0.029197,0.008958,0.01,0.01,-0.009256,-0.067746,-0.119342,0.01
2022-01-28,0.008166,-0.020769,-0.03517,0.01,-0.014242,0.006395,0.009129,-0.005928,0.004624,-0.002145,-0.044208,0.009832,0.01,-0.059604,0.01,0.01,-0.018859,0.01,0.01,0.01,0.004174,-0.023195,0.001629,0.01,-0.02776,-0.054837,-0.001349,-0.011888,0.01,0.01,0.01,0.003719,-0.016179,0.01,0.003123,0.01,0.01,0.00288,-0.002676,0.000909,0.01,-0.008379,0.01,-0.027293,-0.055045,0.006875,0.01,0.01,0.01,-0.000965,-0.017514,-0.018332,0.009253,0.005798,-0.006502,-0.003219,-0.028162,0.01,0.01,-0.004377,-0.024586,-0.006168,0.01,0.01,0.01,0.01,0.01,0.01,-0.047166,-0.022188,0.008311,0.01,-0.286497,-0.068127,0.01,0.01,0.005504,-0.145227,0.006987,0.01,0.001612,0.009713,-0.05598,-0.013438,0.01,0.000201,0.006183,-0.055583,-0.092532,-0.022893,-0.004226,0.01,0.007301,-0.017527,-0.027097,0.000108,0.01,0.01,-0.045798,0.01,0.008266,0.01,-0.002774,0.01,-0.021548,-0.02703,-0.037319,0.001059,0.01,-0.116201,0.01,0.01,0.003313,0.01,0.01,-0.016857,-0.018693,-0.037495,0.01
2022-01-29,-0.060515,0.01,0.01,-0.005757,-0.027762,0.000601,0.01,0.01,-0.014527,0.01,0.01,0.01,0.01,-0.060504,0.00663,0.01,-0.038133,-0.014492,0.01,0.01,0.01,0.01,0.01,0.01,-0.00387,0.01,0.01,-0.014854,0.01,0.01,0.01,0.008082,-0.001465,0.007569,0.006784,0.01,0.01,-0.003029,0.004391,0.01,0.01,-0.000997,0.01,-0.004209,-0.028547,0.01,0.01,0.01,-0.010727,0.01,0.006053,-0.019982,0.009173,0.01,0.007496,-0.005568,-0.030809,0.01,0.01,-0.004773,-0.000729,0.01,0.01,0.01,0.01,0.01,0.00989,0.01,-0.062449,-0.001329,0.01,0.01,-0.025171,-0.004543,0.01,0.01,-0.003502,-0.060225,0.009612,0.01,-0.052865,0.01,-0.011404,-0.006833,0.01,0.008951,0.01,-0.045216,-0.014404,-0.00746,0.01,0.01,0.01,0.007921,-0.065065,0.001226,0.01,0.01,0.01,0.007984,0.01,0.00285,0.01,0.01,-0.031812,-0.013814,-0.022389,-0.005127,0.005619,-0.025175,0.01,0.01,-0.002542,0.01,0.004367,-0.002796,-0.027691,-0.010738,0.00174
2022-01-30,-0.148974,0.01,-0.00176,-0.009035,-0.012768,0.007326,0.01,0.01,-0.007411,0.01,0.01,0.003498,0.01,-0.039452,-0.012081,0.01,0.006965,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.006152,0.01,0.01,0.01,0.01,0.0,0.008519,0.01,0.01,0.01,0.01,0.004128,0.01,0.01,0.002989,0.01,-0.008329,0.003512,0.01,0.01,0.01,0.000639,0.00645,0.002047,-0.020427,0.01,0.004199,0.01,0.003559,-0.00186,0.01,0.01,-0.00842,-0.015708,0.00849,0.01,0.01,0.01,0.01,0.003205,0.01,-0.00028,-0.007703,0.01,0.01,0.009398,0.008975,0.01,0.01,0.01,-0.073705,0.01,0.01,0.01,0.01,-0.015391,-0.007738,0.00495,0.009517,0.01,0.006198,-0.005886,0.01,0.01,0.01,0.01,-0.004862,-0.019788,0.01,0.01,0.009187,0.01,0.01,0.01,-0.013545,0.01,-0.053641,-0.014719,-0.030625,-0.010879,0.01,0.01,-0.014066,0.01,0.01,0.007395,-0.014833,0.01,0.01,-0.016765,-0.024921,-0.038537
2022-01-31,-0.08035,-0.004742,-0.06311,0.006119,-0.061615,0.007367,0.01,0.004245,-0.027044,-0.043105,-0.013806,-0.013889,-0.023505,-0.081521,-0.018192,0.01,-0.014343,-0.016376,-0.005333,0.01,0.006784,-0.011606,0.004774,0.01,-0.012727,0.002312,0.01,-0.050008,0.01,0.005635,0.009639,-0.043331,0.0,-0.010881,0.004507,0.0034,-0.001036,-0.005648,-0.028917,-0.001667,0.007164,-0.001151,-0.010703,-0.015637,-0.0162,0.006985,0.005865,0.01,0.004298,0.01,-0.017525,-0.005657,-0.003685,0.009452,0.01,-0.060518,-0.080723,0.01,0.005223,-0.024539,-0.02859,-0.015589,0.01,0.01,0.00521,0.01,0.003996,0.01,-0.039939,0.000416,-0.00879,0.01,0.006565,-0.015966,-0.009547,0.01,0.01,-0.067702,0.004351,-0.003228,0.01,-0.007104,-0.018937,0.01,-0.012379,-0.016547,-0.016986,-0.019767,-0.066157,-0.074906,-0.006418,0.01,-0.004072,-0.025411,-0.049474,0.009012,0.01,0.01,0.01,0.01,0.002619,-0.038014,0.01,-0.026428,-0.056622,-0.085872,-0.001451,-0.046426,-0.032805,-0.048333,3.1e-05,-0.035254,-0.037918,-0.01553,0.01,-0.022938,-0.013431,-0.019229,-0.035981
